iso_i,iso_n,country_i,country_n,date,dD_hat_c,dS_hat_c
KOR,ESP,southkorea,spain,165,1.0434659,0.94858594
KOR,SWE,southkorea,sweden,165,0.99416682,1.077142
KOR,GBR,southkorea,unitedkingdom,165,1.1415173,1.062734
KOR,USA,southkorea,unitedstates,165,1.1407887,1.0851446
KOR,ROW,southkorea,zz_row,165,1.0849291,1.023958
ESP,AUT,spain,austria,165,1.14394,1.0061171
ESP,CAN,spain,canada,165,1.0954064,1.092713
ESP,CZE,spain,czechrepublic,165,1.0141424,1.0322366
ESP,DNK,spain,denmark,165,0.92920667,1.0521642
ESP,FIN,spain,finland,165,0.97333289,1.0213812
ESP,DEU,spain,germany,165,1.0245314,1.0014652
ESP,GRC,spain,greece,165,1.0617934,0.91038877
ESP,IND,spain,india,165,1.3726487,0.98419748
ESP,ITA,spain,italy,165,1.0149507,0.98932618
ESP,JPN,spain,japan,165,0.96121504,1.1056362
ESP,MEX,spain,mexico,165,1.0919615,1.1228905
ESP,POL,spain,poland,165,1.1648722,1.0858425
ESP,ROU,spain,romania,165,1.5157013,1.0466539
ESP,KOR,spain,southkorea,165,1.1512677,0.9772019
ESP,ESP,spain,spain,165,1,1
ESP,SWE,spain,sweden,165,1.0740723,0.9759252
ESP,GBR,spain,unitedkingdom,165,1.0679118,1.0228108
ESP,USA,spain,unitedstates,165,1.0879015,1.052698
ESP,ROW,spain,zz_row,165,1.1063243,1.0489914
SWE,AUT,sweden,austria,165,1.0151218,0.97914231
SWE,CAN,sweden,canada,165,1.3206343,1.2147472
SWE,CZE,sweden,czechrepublic,165,1.1298718,1.0404566
SWE,DNK,sweden,denmark,165,1.0421318,1.0620216
SWE,FIN,sweden,finland,165,0.98506875,0.99724177
SWE,DEU,sweden,germany,165,1.0939483,1.0419746
SWE,GRC,sweden,greece,165,1.1432125,0.88274501
SWE,IND,sweden,india,165,1.1957992,1.0954458
SWE,ITA,sweden,italy,165,1.1535293,1.0406744
SWE,JPN,sweden,japan,165,1.0393688,1.0335973
SWE,MEX,sweden,mexico,165,1.1351722,1.1780357
SWE,POL,sweden,poland,165,1.1606169,1.0887954
SWE,ROU,sweden,romania,165,1.0382215,1.1265914
SWE,KOR,sweden,southkorea,165,1.0415825,1.0670816
SWE,ESP,sweden,spain,165,1.0921012,1.1030515
SWE,SWE,sweden,sweden,165,1,1
SWE,GBR,sweden,unitedkingdom,165,1.0846829,1.0049369
SWE,USA,sweden,unitedstates,165,1.1959008,1.0263091
SWE,ROW,sweden,zz_row,165,1.0782365,1.0346813
GBR,AUT,unitedkingdom,austria,165,1.0483498,0.95091111
GBR,CAN,unitedkingdom,canada,165,1.1580281,0.9652772
GBR,CZE,unitedkingdom,czechrepublic,165,1.1376173,1.0273112
GBR,DNK,unitedkingdom,denmark,165,1.0598808,1.0622742
GBR,FIN,unitedkingdom,finland,165,0.97429612,0.99645032
GBR,DEU,unitedkingdom,germany,165,0.92656746,0.9541338
GBR,GRC,unitedkingdom,greece,165,1.0592676,0.87293228
GBR,IND,unitedkingdom,india,165,1.1736841,1.018242
GBR,ITA,unitedkingdom,italy,165,1.0083097,0.99872649
GBR,JPN,unitedkingdom,japan,165,1.0864162,0.94007909
GBR,MEX,unitedkingdom,mexico,165,1.3052078,1.2191554
GBR,POL,unitedkingdom,poland,165,1.1489578,1.0525997
GBR,ROU,unitedkingdom,romania,165,1.0836666,1.0155204
GBR,KOR,unitedkingdom,southkorea,165,1.0640977,1.0376947
GBR,ESP,unitedkingdom,spain,165,1.0043124,0.98540034
GBR,SWE,unitedkingdom,sweden,165,1.0031773,0.98037094
GBR,GBR,unitedkingdom,unitedkingdom,165,1,1
GBR,USA,unitedkingdom,unitedstates,165,1.1145516,1.0019304
GBR,ROW,unitedkingdom,zz_row,165,1.0665479,1.025647
USA,AUT,unitedstates,austria,165,0.87643828,0.93618408
USA,CAN,unitedstates,canada,165,1.0146158,0.99566457
USA,CZE,unitedstates,czechrepublic,165,0.93018827,0.97225967
USA,DNK,unitedstates,denmark,165,1.0223633,0.93619768
USA,FIN,unitedstates,finland,165,0.98902987,0.99481683
USA,DEU,unitedstates,germany,165,1.0154849,0.94462882
USA,GRC,unitedstates,greece,165,0.97568675,0.99873865
USA,IND,unitedstates,india,165,1.1079453,0.99580704
USA,ITA,unitedstates,italy,165,1.1179574,0.95354772
USA,JPN,unitedstates,japan,165,0.97479844,0.94626597
USA,MEX,unitedstates,mexico,165,1.09786,1.1148469
USA,POL,unitedstates,poland,165,1.210481,1.0238086
USA,ROU,unitedstates,romania,165,1.1976601,1.0164185
USA,KOR,unitedstates,southkorea,165,1.1656079,1.0007207
USA,ESP,unitedstates,spain,165,0.96797339,0.95550513
USA,SWE,unitedstates,sweden,165,1.0288329,0.93615459
USA,GBR,unitedstates,unitedkingdom,165,0.95067768,0.99737943
USA,USA,unitedstates,unitedstates,165,1,1
USA,ROW,unitedstates,zz_row,165,0.98894831,0.98349105
ROW,AUT,zz_row,austria,165,1.0112359,0.95990023
ROW,CAN,zz_row,canada,165,1.0792774,0.98312278
ROW,CZE,zz_row,czechrepublic,165,1.0125972,1.0023685
ROW,DNK,zz_row,denmark,165,0.94359918,1.0335587
ROW,FIN,zz_row,finland,165,0.95596285,0.96578161
ROW,DEU,zz_row,germany,165,0.98883163,0.94355832
ROW,GRC,zz_row,greece,165,0.93940798,0.96924801
ROW,IND,zz_row,india,165,1.0726935,0.99158268
ROW,ITA,zz_row,italy,165,0.9909116,0.97066447
ROW,JPN,zz_row,japan,165,0.9898891,0.98269523
ROW,MEX,zz_row,mexico,165,1.0700898,1.1187741
ROW,POL,zz_row,poland,165,1.0709935,1.0527037
ROW,ROU,zz_row,romania,165,1.0855026,0.97878172
ROW,KOR,zz_row,southkorea,165,1.0830032,0.9677487
ROW,ESP,zz_row,spain,165,1.0168601,0.97825523
ROW,SWE,zz_row,sweden,165,1.000257,0.94920278
ROW,GBR,zz_row,unitedkingdom,165,1.0366923,1.0012811
ROW,USA,zz_row,unitedstates,165,1.0826695,1.0385723
ROW,ROW,zz_row,zz_row,165,1,1
AUT,AUT,austria,austria,166,1,1
AUT,CAN,austria,canada,166,0.99005954,0.92121059
AUT,CZE,austria,czechrepublic,166,1.1209569,1.056208
AUT,DNK,austria,denmark,166,1.0111614,0.98819412
AUT,FIN,austria,finland,166,1.1235841,0.98861578
AUT,DEU,austria,germany,166,1.0568528,0.99582879
AUT,GRC,austria,greece,166,1.0998569,0.91405398
AUT,IND,austria,india,166,1.1375611,0.88473868
AUT,ITA,austria,italy,166,1.0781453,1.0153313
AUT,JPN,austria,japan,166,1.1529446,1.022033
AUT,MEX,austria,mexico,166,0.85949057,0.94287646
AUT,POL,austria,poland,166,0.98433811,0.91620386
AUT,ROU,austria,romania,166,1.0531838,0.89022844
AUT,KOR,austria,southkorea,166,0.83774542,0.91422336
AUT,ESP,austria,spain,166,0.96402145,0.98158192
AUT,SWE,austria,sweden,166,1.0562588,0.99207062
AUT,GBR,austria,unitedkingdom,166,0.91800993,1.0122867
AUT,USA,austria,unitedstates,166,1.0530899,0.87878179
AUT,ROW,austria,zz_row,166,1.0774484,0.98347354
CAN,AUT,canada,austria,166,1.3442958,1.020271
CAN,CAN,canada,canada,166,1,1
CAN,CZE,canada,czechrepublic,166,1.0657759,1.0909179
CAN,DNK,canada,denmark,166,1.203373,0.97874793
CAN,FIN,canada,finland,166,1.0476355,1.3712929
CAN,DEU,canada,germany,166,1.0928589,1.1449969
CAN,GRC,canada,greece,166,1.0742979,1.5565272
CAN,IND,canada,india,166,0.9443849,1.1212368
CAN,ITA,canada,italy,166,1.2504417,1.1479357
CAN,JPN,canada,japan,166,1.0296861,1.0872545
CAN,MEX,canada,mexico,166,0.89809235,1.0239386
CAN,POL,canada,poland,166,0.84118175,0.81384983
CAN,ROU,canada,romania,166,0.86129985,0.97824686
CAN,KOR,canada,southkorea,166,0.96549163,1.0391069
CAN,ESP,canada,spain,166,1.0556395,1.1177281
CAN,SWE,canada,sweden,166,1.1630758,0.96073293
CAN,GBR,canada,unitedkingdom,166,1.0243481,1.0824478
CAN,USA,canada,unitedstates,166,1.035979,0.99253952
CAN,ROW,canada,zz_row,166,1.2181284,1.0604816
CZE,AUT,czechrepublic,austria,166,0.99302122,1.0500919
CZE,CAN,czechrepublic,canada,166,1.049222,1.1239144
CZE,CZE,czechrepublic,czechrepublic,166,1,1
CZE,DNK,czechrepublic,denmark,166,1.1303603,1.0542886
CZE,FIN,czechrepublic,finland,166,1.0292327,0.99328332
CZE,DEU,czechrepublic,germany,166,0.95860338,1.0002851
CZE,GRC,czechrepublic,greece,166,0.95396294,1.0868797
CZE,IND,czechrepublic,india,166,0.82469404,0.79086145
CZE,ITA,czechrepublic,italy,166,0.97754889,1.0588003
CZE,JPN,czechrepublic,japan,166,0.99031,0.80675902
CZE,MEX,czechrepublic,mexico,166,1.2178598,0.8876318
CZE,POL,czechrepublic,poland,166,0.86197009,0.89447124
CZE,ROU,czechrepublic,romania,166,0.85551653,1.0312211
CZE,KOR,czechrepublic,southkorea,166,1.0305887,0.92478425
CZE,ESP,czechrepublic,spain,166,0.97647491,1.0270017
CZE,SWE,czechrepublic,sweden,166,0.99771488,0.96744221
CZE,GBR,czechrepublic,unitedkingdom,166,0.93892905,0.97102571
CZE,USA,czechrepublic,unitedstates,166,1.0366138,0.93803686
CZE,ROW,czechrepublic,zz_row,166,1.0838268,1.0030987
DNK,AUT,denmark,austria,166,1.0334041,0.97238929
DNK,CAN,denmark,canada,166,1.0163454,0.91857819
DNK,CZE,denmark,czechrepublic,166,1.0158717,0.97955124
DNK,DNK,denmark,denmark,166,1,1
DNK,FIN,denmark,finland,166,0.97442634,0.97291632
DNK,DEU,denmark,germany,166,0.95134599,0.98765641
DNK,GRC,denmark,greece,166,1.1335091,0.98994269
DNK,IND,denmark,india,166,0.94819332,0.64927301
DNK,ITA,denmark,italy,166,1.0572497,1.0384416
DNK,JPN,denmark,japan,166,1.2061014,0.9402476
DNK,MEX,denmark,mexico,166,1.031488,1.0110405
DNK,POL,denmark,poland,166,1.003712,0.94509927
DNK,ROU,denmark,romania,166,0.88445629,0.98984563
DNK,KOR,denmark,southkorea,166,0.96628956,1.0162325
DNK,ESP,denmark,spain,166,1.0499901,1.0091063
DNK,SWE,denmark,sweden,166,0.99727147,0.97874966
DNK,GBR,denmark,unitedkingdom,166,0.96455223,0.97591515
DNK,USA,denmark,unitedstates,166,0.98248446,0.96395862
DNK,ROW,denmark,zz_row,166,1.0277081,1.0018783
FIN,AUT,finland,austria,166,1.1036819,1.0737529
FIN,CAN,finland,canada,166,1.0784108,0.80525709
FIN,CZE,finland,czechrepublic,166,1.2233443,1.0144116
FIN,DNK,finland,denmark,166,1.071289,0.99629839
FIN,FIN,finland,finland,166,1,1
FIN,DEU,finland,germany,166,1.1113497,1.0297709
FIN,GRC,finland,greece,166,0.78989743,0.99413675
FIN,IND,finland,india,166,0.7983404,0.97298258
FIN,ITA,finland,italy,166,1.20434,0.99831346
FIN,JPN,finland,japan,166,0.95135759,0.945541
FIN,MEX,finland,mexico,166,1.0722017,0.88485941
FIN,POL,finland,poland,166,1.0094416,0.884341
FIN,ROU,finland,romania,166,1.2434762,0.89971062
FIN,KOR,finland,southkorea,166,1.1401573,0.84991996
FIN,ESP,finland,spain,166,1.1580009,0.99508889
FIN,SWE,finland,sweden,166,1.0329169,0.98423002
FIN,GBR,finland,unitedkingdom,166,1.0159267,1.0300731
FIN,USA,finland,unitedstates,166,1.0589669,0.98809339
FIN,ROW,finland,zz_row,166,1.0133178,1.0063581
DEU,AUT,germany,austria,166,1.0110572,0.99731457
DEU,CAN,germany,canada,166,0.98960365,0.9936106
DEU,CZE,germany,czechrepublic,166,1.0327946,1.0277899
DEU,DNK,germany,denmark,166,0.99869576,0.98154641
DEU,FIN,germany,finland,166,1.038916,0.9698498
DEU,DEU,germany,germany,166,1,1
DEU,GRC,germany,greece,166,1.0018974,1.0934219
DEU,IND,germany,india,166,0.91067831,0.92311868
DEU,ITA,germany,italy,166,0.99923665,1.024039
DEU,JPN,germany,japan,166,0.94764688,1.0074516
DEU,MEX,germany,mexico,166,1.067043,0.96414396
DEU,POL,germany,poland,166,0.85432336,0.89608637
DEU,ROU,germany,romania,166,1.0128367,0.9743505
DEU,KOR,germany,southkorea,166,1.0145666,0.97198005
DEU,ESP,germany,spain,166,1.0375985,1.0029889
DEU,SWE,germany,sweden,166,0.97240067,0.94360952
DEU,GBR,germany,unitedkingdom,166,0.94979681,0.97884346
DEU,USA,germany,unitedstates,166,0.99071046,0.98010543
DEU,ROW,germany,zz_row,166,0.9820297,0.9826294
GRC,AUT,greece,austria,166,1.1439624,1.0208731
GRC,CAN,greece,canada,166,0.83775009,0.94384228
GRC,CZE,greece,czechrepublic,166,0.93574286,0.98190356
GRC,DNK,greece,denmark,166,0.99683497,0.97045709
GRC,FIN,greece,finland,166,0.85540273,0.95217953
GRC,DEU,greece,germany,166,1.0553323,1.0089181
GRC,GRC,greece,greece,166,1,1
GRC,IND,greece,india,166,0.73104949,0.90395953
GRC,ITA,greece,italy,166,1.0131474,1.0768174
GRC,JPN,greece,japan,166,0.93821286,1.4530913
GRC,MEX,greece,mexico,166,1.6651226,0.71534343
GRC,POL,greece,poland,166,0.96804694,0.91989727
GRC,ROU,greece,romania,166,1.0560048,1.0048949
GRC,KOR,greece,southkorea,166,1.1488357,1.8175474
GRC,ESP,greece,spain,166,1.1301165,1.1267366
GRC,SWE,greece,sweden,166,1.4278964,0.91955712
GRC,GBR,greece,unitedkingdom,166,1.1177698,1.0202607
GRC,USA,greece,unitedstates,166,0.95414717,0.91915554
GRC,ROW,greece,zz_row,166,1.0615988,0.99523094
IND,AUT,india,austria,166,0.99558786,1.0894337
IND,CAN,india,canada,166,0.98396454,0.97532513
IND,CZE,india,czechrepublic,166,1.0213256,1.0452337
IND,DNK,india,denmark,166,0.89333167,0.89885514
IND,FIN,india,finland,166,0.85782176,0.90375041
IND,DEU,india,germany,166,0.97811332,0.99980286
IND,GRC,india,greece,166,0.98857567,1.0487764
IND,IND,india,india,166,1,1
IND,ITA,india,italy,166,1.1277093,1.0928686
IND,JPN,india,japan,166,0.9669367,0.92198343
IND,MEX,india,mexico,166,0.85867103,0.89015712
IND,POL,india,poland,166,0.89197921,0.92617405
IND,ROU,india,romania,166,0.68470151,1.0026948
IND,KOR,india,southkorea,166,1.1721761,0.94245343
IND,ESP,india,spain,166,1.0092988,1.0723404
IND,SWE,india,sweden,166,0.98575708,0.94550941
IND,GBR,india,unitedkingdom,166,1.0173945,0.99137931
IND,USA,india,unitedstates,166,0.96432442,0.93021145
IND,ROW,india,zz_row,166,0.96363743,1.058363
ITA,AUT,italy,austria,166,1.029121,1.0217675
ITA,CAN,italy,canada,166,1.0066649,0.95208485
ITA,CZE,italy,czechrepublic,166,1.0075442,1.0618622
ITA,DNK,italy,denmark,166,1.0308356,0.9699696
ITA,FIN,italy,finland,166,1.1126048,0.98037469
ITA,DEU,italy,germany,166,1.0451978,1.0217184
ITA,GRC,italy,greece,166,1.1961266,1.0783983
ITA,IND,italy,india,166,0.99749555,0.98275063
ITA,ITA,italy,italy,166,1,1
ITA,JPN,italy,japan,166,0.96585336,0.98558602
ITA,MEX,italy,mexico,166,0.89426747,0.81540113
ITA,POL,italy,poland,166,0.86782241,0.91498172
ITA,ROU,italy,romania,166,0.99420938,0.9633454
ITA,KOR,italy,southkorea,166,1.0026919,0.9747227
ITA,ESP,italy,spain,166,1.0123735,1.0017999
ITA,SWE,italy,sweden,166,0.96438554,0.94572857
ITA,GBR,italy,unitedkingdom,166,0.98267348,0.97867353
ITA,USA,italy,unitedstates,166,0.99884476,0.96639689
ITA,ROW,italy,zz_row,166,1.0194992,0.98850047
JPN,AUT,japan,austria,166,1.1765004,1.131553
JPN,CAN,japan,canada,166,0.9499307,0.97199835
JPN,CZE,japan,czechrepublic,166,1.0573029,1.0847921
JPN,DNK,japan,denmark,166,1.1876118,1.1231413
JPN,FIN,japan,finland,166,1.0122648,1.0419308
JPN,DEU,japan,germany,166,1.1116753,1.0632366
JPN,GRC,japan,greece,166,1.0275941,1.0954371
JPN,IND,japan,india,166,0.87233557,0.89930614
JPN,ITA,japan,italy,166,1.1170317,1.0284556
JPN,JPN,japan,japan,166,1,1
JPN,MEX,japan,mexico,166,0.86131394,0.84196893
JPN,POL,japan,poland,166,0.92802001,0.90624872
JPN,ROU,japan,romania,166,1.0613754,1.1309102
JPN,KOR,japan,southkorea,166,1.0122028,1.0028337
JPN,ESP,japan,spain,166,1.0725222,1.0592439
JPN,SWE,japan,sweden,166,0.97504254,1.1573502
JPN,GBR,japan,unitedkingdom,166,1.0439714,1.0663367
JPN,USA,japan,unitedstates,166,1.0237366,1.0002343
JPN,ROW,japan,zz_row,166,1.0349121,1.017027
MEX,AUT,mexico,austria,166,0.82879561,0.95283435
MEX,CAN,mexico,canada,166,1.0283055,0.98154186
MEX,CZE,mexico,czechrepublic,166,1.1811572,1.1993181
MEX,DNK,mexico,denmark,166,1.0786549,1.0697048
MEX,FIN,mexico,finland,166,1.0895192,0.95538209
MEX,DEU,mexico,germany,166,1.1915862,1.0237314
MEX,GRC,mexico,greece,166,0.64545929,1.4266596
MEX,IND,mexico,india,166,0.84278598,0.84561445
MEX,ITA,mexico,italy,166,1.2176419,1.241287
MEX,JPN,mexico,japan,166,1.091085,1.0312593
MEX,MEX,mexico,mexico,166,1,1
MEX,POL,mexico,poland,166,0.92405502,0.95083514
MEX,ROU,mexico,romania,166,0.50422023,0.95370705
MEX,KOR,mexico,southkorea,166,0.89654898,0.88708795
MEX,ESP,mexico,spain,166,1.0825049,0.93719983
MEX,SWE,mexico,sweden,166,1.1868604,1.153088
MEX,GBR,mexico,unitedkingdom,166,1.0804629,1.1798439
MEX,USA,mexico,unitedstates,166,1.0184231,1.0003542
MEX,ROW,mexico,zz_row,166,1.1419908,0.97818447
POL,AUT,poland,austria,166,1.0471222,1.0938954
POL,CAN,poland,canada,166,0.99505428,0.96453292
POL,CZE,poland,czechrepublic,166,1.0588518,1.0997126
POL,DNK,poland,denmark,166,1.0850458,1.0347529
POL,FIN,poland,finland,166,0.97936002,1.0510814
POL,DEU,poland,germany,166,0.99201173,1.0690784
POL,GRC,poland,greece,166,1.084896,1.1980286
POL,IND,poland,india,166,0.63032365,0.99131297
POL,ITA,poland,italy,166,1.0396166,1.0872291
POL,JPN,poland,japan,166,1.3356566,1.0494492
POL,MEX,poland,mexico,166,0.79199039,0.64766247
POL,POL,poland,poland,166,1,1
POL,ROU,poland,romania,166,0.95335991,1.0483654
POL,KOR,poland,southkorea,166,0.80601816,1.555364
POL,ESP,poland,spain,166,1.11655,0.98120762
POL,SWE,poland,sweden,166,1.0594202,1.0485727
POL,GBR,poland,unitedkingdom,166,0.99866332,1.0974172
POL,USA,poland,unitedstates,166,1.0527643,1.0466763
POL,ROW,poland,zz_row,166,0.94927876,1.0399262
ROU,AUT,romania,austria,166,1.0267544,1.0107034
ROU,CAN,romania,canada,166,0.96818941,0.88655555
ROU,CZE,romania,czechrepublic,166,0.94469048,1.0285962
ROU,DNK,romania,denmark,166,1.3604048,1.0008256
ROU,FIN,romania,finland,166,0.96112294,1.231301
ROU,DEU,romania,germany,166,1.0234667,1.0085645
ROU,GRC,romania,greece,166,1.2098688,1.0710038
ROU,IND,romania,india,166,0.70310338,0.96091818
ROU,ITA,romania,italy,166,1.0548274,1.0144842
ROU,JPN,romania,japan,166,0.92899506,0.95871092
ROU,MEX,romania,mexico,166,0.45353497,0.96072724
ROU,POL,romania,poland,166,0.85887976,0.93747883
ROU,ROU,romania,romania,166,1,1
ROU,KOR,romania,southkorea,166,0.79597631,1.2564054
ROU,ESP,romania,spain,166,0.98913209,1.078005
ROU,SWE,romania,sweden,166,1.0014673,0.97185846
ROU,GBR,romania,unitedkingdom,166,0.95752026,1.0009528
ROU,USA,romania,unitedstates,166,0.90806216,1.0127515
ROU,ROW,romania,zz_row,166,0.97367483,0.95474917
KOR,AUT,southkorea,austria,166,0.97299748,0.94629803
KOR,CAN,southkorea,canada,166,0.94580213,0.91879212
KOR,CZE,southkorea,czechrepublic,166,0.82738729,0.98468101
KOR,DNK,southkorea,denmark,166,1.2423039,1.0142965
KOR,FIN,southkorea,finland,166,0.93691905,0.99131185
KOR,DEU,southkorea,germany,166,1.0844655,0.9934131
KOR,GRC,southkorea,greece,166,0.94637628,1.0222762
KOR,IND,southkorea,india,166,0.84126001,1.1128819
KOR,ITA,southkorea,italy,166,1.003284,1.0323419
KOR,JPN,southkorea,japan,166,1.0407163,1.0126628
KOR,MEX,southkorea,mexico,166,0.9648961,0.95492565
KOR,POL,southkorea,poland,166,0.87802888,1.0140312
KOR,ROU,southkorea,romania,166,1.3998503,1.1679082
KOR,KOR,southkorea,southkorea,166,1,1
KOR,ESP,southkorea,spain,166,0.94713525,1.0570099
KOR,SWE,southkorea,sweden,166,0.97282164,0.91663526
KOR,GBR,southkorea,unitedkingdom,166,1.0637089,1.0467944
KOR,USA,southkorea,unitedstates,166,1.0072702,0.95674672
KOR,ROW,southkorea,zz_row,166,1.022136,1.0514579
ESP,AUT,spain,austria,166,1.0354623,0.94913693
ESP,CAN,spain,canada,166,1.0692863,0.96886863
ESP,CZE,spain,czechrepublic,166,1.0634283,1.0530077
ESP,DNK,spain,denmark,166,1.0764152,0.94168889
ESP,FIN,spain,finland,166,1.0821197,1.0436
ESP,DEU,spain,germany,166,1.0334236,1.0043811
ESP,GRC,spain,greece,166,0.99247979,1.0767435
ESP,IND,spain,india,166,0.86762236,0.93277557
ESP,ITA,spain,italy,166,1.0690995,1.0269097
ESP,JPN,spain,japan,166,1.008212,0.96312319
ESP,MEX,spain,mexico,166,0.98816455,0.99377894
ESP,POL,spain,poland,166,0.89792365,0.89003294
ESP,ROU,spain,romania,166,0.89919102,0.863686
ESP,KOR,spain,southkorea,166,0.92240823,1.0177046
ESP,ESP,spain,spain,166,1,1
ESP,SWE,spain,sweden,166,0.99301676,1.0141022
ESP,GBR,spain,unitedkingdom,166,0.97963423,1.0006399
ESP,USA,spain,unitedstates,166,1.039333,0.96237471
ESP,ROW,spain,zz_row,166,0.98331686,0.96780278
SWE,AUT,sweden,austria,166,0.97311749,1.0586033
SWE,CAN,sweden,canada,166,0.98895004,0.91328614
SWE,CZE,sweden,czechrepublic,166,1.0382742,1.0731654
SWE,DNK,sweden,denmark,166,1.0529103,1.0242191
SWE,FIN,sweden,finland,166,1.0496368,1.0289926
SWE,DEU,sweden,germany,166,1.0552107,1.028815
SWE,GRC,sweden,greece,166,1.0358335,1.1998664
SWE,IND,sweden,india,166,0.69525899,0.87543985
SWE,ITA,sweden,italy,166,1.0734013,1.0455606
SWE,JPN,sweden,japan,166,1.0029733,0.99859088
SWE,MEX,sweden,mexico,166,1.4901655,1.0624981
SWE,POL,sweden,poland,166,0.79002153,0.94275547
SWE,ROU,sweden,romania,166,1.1328348,1.0400007
SWE,KOR,sweden,southkorea,166,0.98990366,0.91527967
SWE,ESP,sweden,spain,166,1.101656,1.0249849
SWE,SWE,sweden,sweden,166,1,1
SWE,GBR,sweden,unitedkingdom,166,0.99191644,1.0583707
SWE,USA,sweden,unitedstates,166,0.99105728,0.96505677
SWE,ROW,sweden,zz_row,166,1.0387175,1.0280848
GBR,AUT,unitedkingdom,austria,166,0.99290402,1.0216643
GBR,CAN,unitedkingdom,canada,166,1.0483948,0.98821742
GBR,CZE,unitedkingdom,czechrepublic,166,1.0118273,1.0419878
GBR,DNK,unitedkingdom,denmark,166,1.0576716,0.99510814
GBR,FIN,unitedkingdom,finland,166,1.0504128,1.0033659
GBR,DEU,unitedkingdom,germany,166,1.1304032,1.0106614
GBR,GRC,unitedkingdom,greece,166,0.97099184,1.0476462
GBR,IND,unitedkingdom,india,166,1.0202106,0.95380756
GBR,ITA,unitedkingdom,italy,166,1.0422721,1.0383693
GBR,JPN,unitedkingdom,japan,166,1.0293568,0.96467566
GBR,MEX,unitedkingdom,mexico,166,0.99089867,0.95935878
GBR,POL,unitedkingdom,poland,166,0.90591814,0.92253091
GBR,ROU,unitedkingdom,romania,166,0.95886886,0.9657594
GBR,KOR,unitedkingdom,southkorea,166,1.0040273,1.0047326
GBR,ESP,unitedkingdom,spain,166,1.0239111,1.0136967
GBR,SWE,unitedkingdom,sweden,166,1.0307567,0.9999599
GBR,GBR,unitedkingdom,unitedkingdom,166,1,1
GBR,USA,unitedkingdom,unitedstates,166,1.0127338,1.0260569
GBR,ROW,unitedkingdom,zz_row,166,0.97510616,0.99534721
USA,AUT,unitedstates,austria,166,1.0829418,1.0340555
USA,CAN,unitedstates,canada,166,1.0126,0.9955797
USA,CZE,unitedstates,czechrepublic,166,1.0978029,1.0560868
USA,DNK,unitedstates,denmark,166,1.0255844,1.0474195
USA,FIN,unitedstates,finland,166,1.1164048,1.0769372
USA,DEU,unitedstates,germany,166,1.0258873,1.0529438
