iso,country,date,L_hat_c,phistar_hat_c,psiS_hat_c,psiR_hat_c,DR2_c,chiC_hat_c,chiD_hat_c,AC_hat_c,AD_hat_c,AS_hat_c,kC_hat_c,kD_hat_c
ROU,romania,165,0.98040172,1.0670058,1.0110343,0.99289768,0.00008317,1.0347331,1.00896,0.99243504,1.1004025,1.0002628,0.99211007,0.98748206
ROU,romania,166,1.0178372,0.91231964,0.99435761,1.0036981,0.00001377,1.0230543,0.99182494,0.96636836,0.99019656,1.0153547,0.99220908,0.9880135
ROU,romania,167,1.0098576,1.0947406,1.0059911,0.99610987,0.00010178,1.0522565,1.0034728,0.96805067,0.97326984,0.9911677,0.99227693,0.9880636
ROU,romania,168,0.98915401,0.96118985,0.98864059,1.007449,0.00001927,1.0765017,0.97578709,0.98708058,1.0266313,1.0174338,0.99248127,0.98858099
ROU,romania,169,0.9425127,1.0668474,1.0003978,0.99974399,0.0000403,1.0471894,0.97544479,1.0097635,1.0220953,1.0467472,0.99275654,0.98764794
ROU,romania,170,1.0404157,0.94659109,1.0377027,0.97572177,0.00003186,1.0814033,1.0654693,0.93713138,0.98150646,0.98803489,0.99297326,0.98756829
ROU,romania,171,1.0166482,1.0995327,0.86977935,1.0891807,0.00008598,1.0466194,0.94727634,0.99048561,1.0001585,0.9798888,0.99331119,0.98971142
ROU,romania,172,1,1.0064124,0.79516745,1.1120209,0.00001122,1.0180246,1.0150119,1.0240609,0.99622369,0.97869219,0.99353294,0.98809708
ROU,romania,173,0.98715616,1.093333,0.96905335,1.0121021,0.00007018,1.0328726,1.0814584,1.0112458,1.0233247,0.99714088,0.99361161,0.98818001
ROU,romania,174,1.0142232,0.96951747,0.94930091,1.0189832,3.66E-05,1.0323844,0.99468475,0.97567162,0.97858697,1.0020424,0.99378392,0.99081063
ROU,romania,175,1.0064725,1.0988215,0.8981538,1.0355264,0.00014552,1.0062931,0.99549126,1.0113265,1.0205298,0.97834991,0.99394946,0.99110804
ROU,romania,176,0.99249732,0.95207514,1.1023591,0.96903136,0.00002848,1.0541594,1.0359362,1.0028806,0.97576884,1.0336876,0.99402506,0.99145536
ROU,romania,177,0.99568035,1.0778123,1.0902533,0.96893696,0.00009136,1.0155485,1.0341179,1.0104442,1.0238509,1.042402,0.99432821,0.99223842
ROU,romania,178,1.0130152,0.99062844,1.044206,0.98288038,0.00006085,1.0399942,1.057661,0.99031049,1.0348231,1.031026,0.99442114,0.99373113
ROU,romania,179,1.0053533,1.1833214,0.86720117,1.0546377,0.00016077,1.0945803,1.109925,1.0146147,1.0532826,1.0197372,0.99465342,0.9962056
ROU,romania,180,0.99787007,0.99655126,0.96011255,1.0134943,0.00002465,1.107159,1.0349616,0.98221443,1.0046223,0.97283454,0.99516726,1.0000455
ROU,romania,181,1.0042989,1.0877891,0.95623811,1.0140253,0.00010926,1.0647099,1.0085838,0.98967893,0.97725317,0.9994127,0.9957492,0.99883018
ROU,romania,182,1.0053248,0.97810743,1.0087318,0.99736101,0.00005224,1.0442845,1.0102523,0.97865975,1.0262065,1.0224323,0.99635387,0.99946074
ROU,romania,183,1,1.0838341,0.95077497,1.0150467,0.00018269,1.0075754,0.98598957,1.0026807,1.0032705,1.018581,0.99674665,1.0004854
ROU,romania,184,0.99682203,0.95985599,1.0557289,0.98404383,0.00002217,1.0794447,1.0269174,0.9868775,1.0274901,1.0332822,0.99691154,1.0010831
ROU,romania,185,0.9978746,1.1191752,0.97137646,1.0087924,0.0001327,1.0948909,1.0666187,0.9819518,1.0229566,1.0333413,0.99760937,1.0016831
ROU,romania,186,1.0095847,0.97807873,1.0333687,0.99013013,0.00009382,1.064671,1.0526978,0.96605071,0.98238044,0.9840843,0.99843627,1.0046059
ROU,romania,187,1.0031646,1.1817442,0.89800532,1.0314856,0.00019934,1.0642034,1.0575264,1.0434763,1.0205197,1.0312663,0.99918919,1.0078431
ROU,romania,188,0.99684543,0.96285515,1.1229541,0.96695592,0.00001458,1.0761159,1.0889812,0.99672751,0.95698112,1.025973,1.000062,1.0112306
ROU,romania,189,1.0042194,1.1218621,0.8432428,1.0489253,0.00013957,1.0874466,1.0231587,1.0064303,1.0532197,1.0306369,1.0010846,1.0160934
ROU,romania,190,1.0084034,1.0105412,1.1139359,0.97141261,0.00012231,1.0752819,0.99452137,0.98127469,1.0067332,0.99828167,1.002388,1.0156828
ROU,romania,191,1.0010417,1.0890113,0.8814775,1.0341013,0.00022612,0.99623802,1.0438381,1.0576303,1.061582,1.0275565,1.0037862,1.0140584
ROU,romania,192,0.99791883,0.91302698,1.2465832,0.93952415,-0.00001597,1.0131607,1.053753,1.0183391,0.98733152,1.007035,1.0040067,1.0190522
ROU,romania,193,0.99784483,1.1211534,0.90707186,1.0302398,0.0001636,1.117717,1.0327157,1.0110801,1.0119642,1.0164046,1.004631,1.0241029
ROU,romania,194,1.004171,1.0076013,1.0465765,0.98665552,1.44E-04,1.0731511,0.98580063,0.98734011,1.0125629,0.97828535,1.007153,1.0232794
ROU,romania,195,0.99792316,0.97682363,0.79699687,1.0616941,1.69E-04,0.96865397,0.75043938,1.0012948,0.96654538,1.0098472,1.0091283,1.0196758
ROU,romania,196,0.99479709,0.71133131,1.2062383,0.95294918,-0.00004541,0.995005,0.77646232,0.90622499,0.92178478,0.87225963,1.0093198,1.0013393
ROU,romania,197,0.9874477,1.0819613,0.76346918,1.0683045,0.00007044,1.0718118,0.94894578,0.99367789,1.0520292,1.0337665,1.0102754,0.99113673
ROU,romania,198,0.99576271,0.96214844,1.154611,0.96809211,0.00005268,1.0584313,0.98837231,0.9612635,0.91326695,0.95581944,1.0118289,0.98908898
ROU,romania,199,0.99042553,1.1385799,0.73256539,1.0658255,0.00013727,0.97134538,0.9427607,1.0504874,1.0126624,1.0621665,1.0133795,0.98870313
ROU,romania,200,0.99033298,0.91449873,1.1671738,0.97171832,-0.00001951,0.96232835,1.1327092,0.98406033,1.0240369,0.96859425,1.0119275,0.98721624
ROU,romania,201,0.99349241,0.94707098,0.90852114,1.0185889,0.00011282,0.93181212,0.97217297,1.0032073,0.93343456,1.0035011,1.0102384,0.99159931
ROU,romania,202,1.0098253,0.92400333,1.2058126,0.96269729,0.00003794,0.932896,0.98015129,0.9811994,0.99103681,0.95125832,1.0088114,0.99218104
ROU,romania,203,1.0021622,1.0207702,0.95734164,1.0096842,0.00012917,1.0067796,1.0730552,1.028193,1.053768,1.0161134,1.0067579,0.99200877
ROU,romania,204,1.0032362,1.037706,1.1570578,0.96619358,-0.00001915,0.99387138,1.0563868,1.0534608,0.95107019,0.99954607,1.0070516,0.9947596
ROU,romania,205,1.0096612,1.1031269,0.87249804,1.032866,0.00012868,0.9950239,1.0775077,1.008409,1.0623734,0.99862153,1.0067468,0.99646682
ROU,romania,206,1.012766,0.93227431,1.1428684,0.96889092,0.00006673,0.94064816,0.93365423,1.0140567,0.94967439,0.96867156,1.0060962,0.99926728
ROU,romania,207,0.99894958,0.95578193,0.92998026,1.0179843,0.0001275,0.95563962,0.99031995,0.98603144,1.035016,1.0047284,1.0051886,0.99697277
ROU,romania,208,0.99684543,0.97830952,1.137188,0.96780998,-0.00001556,0.98392518,0.97987985,1.0155187,1.0247976,1.0232157,1.0042559,0.99776806
ROU,romania,209,1.0010549,1.0307975,0.77973042,1.0607298,0.00013422,0.98268762,0.97172323,1.0008301,1.0417698,0.99065128,1.003931,0.99735469
ROU,romania,210,1.0052687,0.94069044,1.2139345,0.95664215,0.00006697,0.95115788,0.95179767,0.99205513,0.99504891,0.99017021,1.0037102,0.99684521
ROU,romania,211,0.99580713,0.97950805,1.0102463,0.99736488,0.00013308,1.0256256,1.0065806,0.97317618,1.0385378,0.98609578,1.0028902,0.99581892
KOR,southkorea,161,1.0011478,1.0292833,1.02339,0.9924006,0.00118868,1.048782,0.97208346,0.98348847,0.99448032,1.0135001,1.0033989,1.0077595
KOR,southkorea,162,1.0070065,1.0094748,1.0081668,0.99726376,0.00115633,1.0117284,1.0159983,1.0025521,1.0081048,1.0230832,1.0043581,1.0053231
KOR,southkorea,163,1.0090134,0.9977185,0.95661767,1.0146939,0.00132658,0.96905694,0.95328441,0.97740875,0.9885291,1.0048804,1.0044453,1.005744
KOR,southkorea,164,1.0032754,0.96414303,0.94439641,1.0177554,0.0011845,0.90241732,0.8714686,1.0231077,0.99482178,1.0214316,1.0037,1.003113
KOR,southkorea,165,0.99225218,0.98949167,1.0593144,0.98242482,0.00107921,1.0228811,1.0224589,0.99482948,1.0351453,1.0293291,1.0022909,0.99782462
KOR,southkorea,166,1.0189226,1.0112147,0.98065485,1.0061807,0.00110946,1.0544704,1.0090047,0.98834067,1.0089725,1.0140645,1.0028134,0.99939986
KOR,southkorea,167,1.0054076,0.99999797,1.0094023,0.9970722,0.00114583,0.97805892,1.0016045,0.97261024,1.0066065,1.0133296,1.0041123,1.0003063
KOR,southkorea,168,1.0071764,1.0580529,0.92755224,1.0228385,0.00110415,1.0014766,0.94800662,1.0118255,1.0211083,1.033872,1.0034479,1.0015458
KOR,southkorea,169,1.0099175,1.0377045,1.0387312,0.98892775,0.00115454,1.0315113,1.0736879,0.98961275,1.0016052,1.0208956,1.0034277,0.99909311
KOR,southkorea,170,1.0040187,1.0278194,0.98624893,1.004129,0.00126185,1.0482171,1.0285009,0.97870281,1.0099084,1.0053737,1.0037515,1.0025418
KOR,southkorea,171,1.0027236,0.99009201,0.94738325,1.0155179,0.00139515,1.0258142,0.99682112,0.99601448,0.99749896,1.0082924,1.0044269,1.0037302
KOR,southkorea,172,1.0018608,0.97511872,1.0214444,0.99409986,0.00128829,1.0197508,1.0019131,0.96795417,0.99302877,1.0102298,1.0052051,1.0037494
KOR,southkorea,173,0.99633025,0.95956893,0.99297525,1.0019859,0.00106362,0.97305908,0.91982316,0.98577289,1.0058992,1.0175941,1.0055658,1.0044646
KOR,southkorea,174,0.99368582,1.0329081,0.97001595,1.0084004,0.00130109,1.0323023,0.97237091,0.98851383,0.9994059,1.0225517,1.0050429,1.0005803
KOR,southkorea,175,1.0031469,0.93760594,0.9833314,1.0044922,0.00104028,0.99288111,1.0407094,1.0247769,0.98907292,1.0145464,1.0055073,0.99845661
KOR,southkorea,176,1.0071488,0.990203,1.0726485,0.98083382,0.00128627,0.97976242,1.0037778,1.0172846,0.98546214,1.0097479,1.0058485,1.0011514
KOR,southkorea,177,1.0173408,1.0103392,1.0106674,0.99692229,0.00123614,1.0255695,1.0929249,0.99827932,1.0060389,1.0075821,1.0055416,1.0011827
KOR,southkorea,178,0.99205146,1.0017983,0.94293654,1.0166908,0.00128831,0.99045269,1.0096208,1.0051379,1.0048525,1.0052853,1.0058478,1.0054617
KOR,southkorea,179,0.99962906,1.0155702,1.0540976,0.98532462,0.00144387,1.0150035,1.0792178,0.99408443,1.0149966,1.004565,1.0055631,1.0057088
KOR,southkorea,180,1.0096925,1.040915,0.98807032,1.0034621,0.001526,1.0618463,1.0693544,0.98407,1.0071103,1.0078048,1.0056621,1.0107246
KOR,southkorea,181,1.0045424,1.0271156,1.0734399,0.97901388,0.00133183,1.0372562,1.0410199,1.0029694,1.0057088,1.0137289,1.0065532,1.0137325
KOR,southkorea,182,1.0026927,1.0343548,0.97562311,1.0076378,0.00180005,0.97367212,0.9655233,0.99644647,0.9963915,1.010061,1.0074574,1.0159411
KOR,southkorea,183,1.0000876,0.98882434,0.98537564,1.0044365,0.00177245,0.9906814,1.0625545,1.0057593,1.0126703,1.0076539,1.0066776,1.0129111
KOR,southkorea,184,1.0055017,1.0591733,1.0153031,0.99544566,0.00203894,1.0536256,1.0440988,0.99075968,1.0066849,1.0056619,1.0063719,1.0182124
KOR,southkorea,185,1.0066037,1.0045751,1.0170591,0.99482179,0.002048,1.0098364,1.0192793,0.99370998,0.99412723,1.0067192,1.0073295,1.0201197
KOR,southkorea,186,0.99971163,0.99741877,0.94096388,1.0183207,0.00205002,1.0029093,1.013641,1.0067988,0.98738932,1.0062452,1.0074684,1.0204013
KOR,southkorea,187,1.0007355,0.98430719,1.0116167,0.99666885,0.00195036,1.0154383,1.0274991,0.99856581,1.0180437,1.0150758,1.0076484,1.0205003
KOR,southkorea,188,1.0049865,1.0219075,0.89148307,1.0315846,0.0019549,0.99700002,0.96712874,0.98975914,0.98446912,1.0036295,1.0080785,1.022813
KOR,southkorea,189,1.0062237,0.98610733,1.1100001,0.97233189,0.00203006,0.98993221,1.0471997,1.001705,0.99843591,1.0160136,1.0079507,1.0193342
KOR,southkorea,190,1.0001425,0.95886209,1.0677842,0.98053638,0.00189243,0.99464035,1.0048366,1.0007306,1.0153817,1.0090277,1.0076995,1.0229732
KOR,southkorea,191,1.0012825,0.97308014,1.0824602,0.97421548,0.00193771,0.99442814,1.0541107,1.0157876,0.9965872,1.0142005,1.0077237,1.0234798
KOR,southkorea,192,1.0043833,0.95134834,1.0927915,0.96776113,0.00227516,0.96386643,0.99909556,1.0011421,0.98387614,0.99375544,1.0080024,1.0292933
KOR,southkorea,193,1.0036132,0.91037987,1.0997809,0.96085393,0.00247271,0.90575307,1.0167921,1.0382829,0.96791644,1.0026912,1.0074357,1.0295502
KOR,southkorea,194,0.9978399,0.99077829,1.0642269,0.97115927,0.00319362,0.98256562,1.006361,0.99819226,0.97701517,0.98065178,1.0056608,1.0311221
KOR,southkorea,195,1.0000707,0.85459945,0.78325293,1.1066563,0.00223036,0.83451615,0.69264841,0.96567521,0.94397249,0.96361041,1.0055263,1.0310574
KOR,southkorea,196,1.0007923,1.0039618,0.91532489,1.0294902,0.00183788,1.0036163,0.88085916,1.0080123,1.0229677,1.0198914,1.0027378,1.0046466
KOR,southkorea,197,0.99525008,1.0334126,1.1243734,0.96148736,0.00179345,1.0757697,1.1556764,1.0007811,1.0583642,1.0352778,1.0031091,0.99794795
KOR,southkorea,198,0.99806824,1.0144031,1.092835,0.96638335,0.00202805,0.98180554,1.1384725,1.0253655,1.0111404,1.0064984,1.004029,1.0054244
KOR,southkorea,199,1.0056927,1.0129912,0.97793021,1.0090375,0.00197284,1.0177135,1.057037,1.0046591,1.0102939,1.0013713,1.0035414,1.0147914
KOR,southkorea,200,1.0009198,1.0967532,0.95113543,1.0193929,0.00240286,1.0405594,1.0738258,1.0218819,0.99963338,1.0059949,1.0038272,1.0186764
KOR,southkorea,201,1.0012159,1.0037936,1.0451795,0.98327021,0.00248636,1.0025267,1.0187687,1.0106352,0.99066217,1.0079434,1.0044813,1.0223506
KOR,southkorea,202,1.0101247,0.96091436,0.97821367,1.0085753,0.00257928,0.9549761,0.98065505,0.98358236,0.98838103,0.99572699,1.0044205,1.0220647
KOR,southkorea,203,1.0029916,1.0089048,1.0027508,0.99894983,0.00242359,1.007819,1.0653247,1.0019502,1.0087131,1.0057506,1.0035562,1.0211007
KOR,southkorea,204,1.0009617,1.0240822,1.0478077,0.98167939,0.00313671,0.98529196,1.0464879,1.0081305,0.99235843,0.98254955,1.0035085,1.0259744
KOR,southkorea,205,1.0044697,0.94821343,1.1427098,0.9416276,0.00269851,1.0248443,1.0672121,0.97785172,1.004778,0.9957118,1.0029898,1.0277616
KOR,southkorea,206,1.0079847,1.0150546,0.96257191,1.0185784,0.00296006,1.0031866,0.97964202,0.98766811,0.99679353,1.0015499,1.0033792,1.0347282
KOR,southkorea,207,1.0013615,0.99222119,0.94336695,1.0265656,0.00274425,0.98512439,0.96318085,0.9876892,0.99961288,1.0052079,1.0034244,1.0310055
KOR,southkorea,208,1.0059055,1.0261472,0.96365805,1.0156658,0.0030812,1.0134116,1.0476093,0.97879597,0.9985674,0.99296217,1.0032073,1.0269885
KOR,southkorea,209,1.0048059,0.97404585,1.0412056,0.9831472,0.00275477,0.96377472,0.96968853,1.0033383,0.99583301,1.0000519,1.0030959,1.030444
KOR,southkorea,210,1.0053129,1.0318452,1.0226575,0.99018601,0.00245318,1.0031291,0.95488846,0.98874039,1.0000338,1.000188,1.002486,1.0265306
KOR,southkorea,211,1.0041629,0.99728639,0.96964223,1.0135805,0.00238212,1.03121,1.0700224,0.98024317,1.0181772,1.0047067,1.0024821,1.0211152
ESP,spain,161,1.0148138,0.97541979,0.91913584,1.0288863,-0.00034929,0.96278168,0.92796206,0.99731543,0.97691463,0.98986641,0.99826396,0.99290392
ESP,spain,162,1.0130195,0.99132505,0.96589385,1.0108838,-0.00042173,0.9903041,0.95196984,0.99897036,0.99301199,1.0040669,0.99798553,0.99122919
ESP,spain,163,1.0128521,1.0000243,1.0083664,0.99744898,-0.000246,0.98821575,0.9471388,0.99683631,1.013154,1.0038154,0.99799677,0.99019138
ESP,spain,164,1.0120482,1.0625531,1.0273379,0.99157309,-0.00024641,1.0693479,1.0421732,0.99271151,1.0002573,0.99964164,0.99790749,0.98905067
ESP,spain,165,1.0114615,0.96562867,1.0340233,0.98913402,-0.00035653,0.98549476,0.97333973,0.9940405,1.0255997,1.0088781,0.99849894,0.98988548
ESP,spain,166,1.0046328,1.0205548,0.97195189,1.0093642,-0.00040048,1.0532229,0.99522112,0.99632277,1.0270972,1.0111737,0.99847066,0.99006119
ESP,spain,167,1.0104069,1.005604,0.941817,1.0187051,-0.00038388,1.0470269,0.94453446,0.99515765,1.005028,1.0039132,0.99913508,0.98992834
ESP,spain,168,1.0082645,1.0017873,0.94775719,1.0155278,-0.00037555,1.0187993,0.96005321,0.9985432,0.99617196,1.0015779,0.99995456,0.98838239
ESP,spain,169,1.0056888,1.0197727,1.0851534,0.97637945,-0.00041807,1.0733788,1.029049,1.0004008,1.0164971,1.006491,1.0003763,0.98761446
ESP,spain,170,1.0076029,1.049062,0.97528701,1.0076188,-0.00041819,1.0712298,1.015773,0.99727924,1.013844,1.0060172,1.0016002,0.98842821
ESP,spain,171,1.0077267,1.0325964,0.99368571,1.0018842,-0.00038937,1.0222056,1.0164229,0.99663923,0.99224093,1.0050116,1.0026694,0.98852308
ESP,spain,172,1.008566,1.0392727,0.96489563,1.0103894,-0.00049389,1.0738115,0.9980991,0.9969268,1.0093856,1.0058402,1.0029251,0.98914653
ESP,spain,173,1.0111065,1.0387658,0.98426266,1.0044479,-0.00059199,1.0324835,1.0202621,0.99479995,0.99569499,1.0051683,1.0042029,0.98876548
ESP,spain,174,1.0107495,0.99244669,0.99385223,1.0017026,-0.00054201,0.9897429,0.97354338,0.99372605,1.0029863,0.99732955,1.0045565,0.98926578
ESP,spain,175,1.0102284,1.0320195,0.98553451,1.0039748,-0.00041274,1.0438102,1.0345789,0.99851357,1.0050486,1.0147268,1.0043483,0.98907332
ESP,spain,176,1.0101248,1.0281197,0.9721121,1.0075223,-5.00E-04,1.0515552,1.0112455,0.9954296,0.99243718,0.99675116,1.0051032,0.99008019
ESP,spain,177,1.0078023,0.99085243,1.040758,0.98939259,-0.00031304,0.98154438,1.0113024,0.99759583,1.0004858,1.0059671,1.0061001,0.99027462
ESP,spain,178,1.008646,1.0226051,0.98516229,1.004062,-0.00035837,1.0114142,1.016628,0.99968751,1.0084188,1.007636,1.0056193,0.991288
ESP,spain,179,1.0121015,1.0310327,1.0058199,0.9984367,-0.00027318,1.0424536,1.014399,0.99302034,0.99268151,1.0048932,1.0056938,0.99209955
ESP,spain,180,1.0126764,1.0089611,0.92540677,1.0201848,-0.00030882,1.0497985,0.97435102,0.99562693,1.0087901,0.99855462,1.0063739,0.99233702
ESP,spain,181,1.0159069,0.97378835,1.1349573,0.96687353,-0.00015454,1.003367,1.005975,0.99565069,1.0009295,1.0069854,1.0077093,0.99154599
ESP,spain,182,1.0152811,0.9870366,0.9509673,1.0141278,0.0000573,1.0060397,0.925034,0.99265875,1.008162,1.0005563,1.0080474,0.99275458
ESP,spain,183,1.0127723,0.99352458,0.96662947,1.0090162,0.00001552,1.0176972,0.97094499,0.99554112,1.0008357,1.0015855,1.0084615,0.99061861
ESP,spain,184,1.0109367,1.0180708,0.98260091,1.0045035,0.00025923,1.0075582,1.0200632,0.9943637,0.99293602,0.99427835,1.0090575,0.99011459
ESP,spain,185,1.0093173,1.0203622,0.99938216,1.0001564,0.00023432,1.0713696,1.0484209,0.9964834,1.0104102,1.0095872,1.008959,0.99099552
ESP,spain,186,1.0086671,1.0097018,0.96045511,1.0100047,0.00005408,1.0239682,1.0037236,0.99437487,1.0046926,1.0021412,1.0107506,0.99235234
ESP,spain,187,1.0077283,1.0053292,0.97513259,1.0059827,0.00008472,1.0010968,1.0114615,0.99501697,0.99414869,1.0066422,1.0111049,0.99250161
ESP,spain,188,1.009889,1.0191744,0.96284652,1.0086644,0.00010051,0.98343552,1.0346177,0.99628455,0.99456611,0.99579765,1.0108293,0.99326322
ESP,spain,189,1.0076938,1.0183849,1.0266817,0.99406032,0.00018019,1.0136642,1.0020379,0.99522625,1.0033781,1.0054904,1.0096952,0.99475912
ESP,spain,190,1.00823,1.0000106,1.0016265,0.99962604,-0.00004663,1.0168974,0.97582485,0.99345213,0.98978262,0.99242778,1.0097758,0.99483598
ESP,spain,191,1.0047207,1.0465559,1.0167524,0.99614061,0.00051591,1.0232976,0.99486093,1.000522,1.0187768,1.0018425,1.0100681,0.99401826
ESP,spain,192,1.0027897,1.0221088,1.0079508,0.99813041,0.0002925,1.0433401,0.97252724,1.0003451,0.98140707,0.98537808,1.010484,0.99369985
ESP,spain,193,0.99995119,1.0134954,1.0460557,0.98906368,0.00043897,1.0287566,1.0376342,0.9996289,1.0151806,1.0117849,1.011541,0.9921381
ESP,spain,194,0.99604647,0.97111461,0.92082725,1.0198836,0.00038303,1.001078,0.88491493,0.99531853,0.98308705,0.98290947,1.0119765,0.99318949
ESP,spain,195,0.99313961,0.97072039,0.87342283,1.0287013,0.00016768,0.91376547,0.7997444,0.9864102,1.0120013,0.98543851,1.0121791,0.98910265
ESP,spain,196,0.98006612,0.97885735,0.8773366,1.0236155,-0.00022097,1.0713478,0.7069713,0.99061948,1.0225828,0.99894573,1.009158,0.98409179
ESP,spain,197,0.96511101,0.98467532,0.98841276,1.001912,-0.00028403,1.0085879,0.91273343,0.99764479,1.0070046,1.011959,1.0113092,0.97875805
ESP,spain,198,0.98836724,1.0087053,1.0431634,0.99297356,0.00001075,1.0248009,1.1638935,0.99651991,0.96977743,0.999553,1.0111617,0.9779701
ESP,spain,199,0.99166095,0.98399096,1.0099292,0.99830196,-0.00005307,1.0058456,1.0365545,1.0017961,1.011887,1.0018422,1.0115328,0.9795714
ESP,spain,200,0.99260205,0.94565196,0.99468695,1.0009192,-0.00011064,0.96778463,0.89304341,1.002252,0.98461717,1.0026268,1.0116526,0.98017043
ESP,spain,201,0.99147453,0.91669706,1.1353935,0.97672185,-0.00010331,0.95532733,0.99017155,1.0047819,1.0069942,0.99971421,1.0111219,0.97921455
ESP,spain,202,0.99929696,1.0413509,0.93724359,1.0125425,-0.00004664,0.83029808,1.0332159,0.99640448,0.96909933,0.98100511,1.0104875,0.97962292
ESP,spain,203,0.99810586,1.0183983,1.0408891,0.99243562,0.0000324,0.99990431,1.0335067,1.0110932,1.0041088,0.99979873,1.0042804,0.98030202
ESP,spain,204,0.9979396,1.0036493,1.0783399,0.98479976,0.00002293,0.95942315,1.0285672,1.0096041,0.98333603,0.99629267,1.0041811,0.98076064
ESP,spain,205,0.99239337,1.0044561,0.98843138,1.0024579,0.00005346,1.0418584,0.92016179,1.0104903,1.0238418,1.0071411,1.0031258,0.98128945
ESP,spain,206,1.0011497,0.97167652,1.0000671,0.99998595,0.00001749,0.95754807,0.92830984,1.0056974,0.97232592,0.98269247,1.0041339,0.98006498
ESP,spain,207,0.98676583,0.97814034,0.93344508,1.0139435,-0.00013081,0.91596788,0.96546498,1.0062497,1.0043309,1.0119782,1.0034009,0.97941032
ESP,spain,208,0.98797384,0.97676299,1.0011422,0.9997797,-6.96E-06,0.9540825,0.97776608,1.0044923,1.0017052,1.0021236,1.0015646,0.97928635
ESP,spain,209,0.98541538,0.97919729,1.0083514,0.99838707,-9.82E-07,0.96132591,0.82355955,1.006188,1.015735,0.99974699,1.0008188,0.97931448
ESP,spain,210,0.98958274,0.96192087,1.0265584,0.99481949,0.00004235,0.96978322,0.85571248,1.0076096,0.98184049,0.98884396,1.00025,0.97763515
ESP,spain,211,0.98889784,0.98791048,0.97499863,1.0050324,-0.00026737,1.0378379,0.93745394,1.0081558,1.0114232,1.0046859,1.0000279,0.97674625
SWE,sweden,161,1.0143699,0.99225122,1.1521071,0.97752231,0.00019216,0.94496434,1.0103547,1.0224216,1.0221105,1.0421318,0.99466137,0.99920314
SWE,sweden,162,1.0107677,0.96233547,1.0996952,0.98263628,0.00016132,1.0671633,0.94012012,0.92361807,0.97743719,0.99571818,0.99433795,1.0007418
SWE,sweden,163,0.99680409,0.90549718,1.0597308,0.9883575,0.00001845,1.0588014,0.96071121,0.9745429,1.033594,0.99389886,0.99479841,0.99883258
SWE,sweden,164,1.0081223,1.0316792,0.94459825,1.0115785,0.00009153,0.88313693,1.019636,1.0515422,1.0129575,0.97309905,0.99551564,0.99858357
SWE,sweden,165,1.016624,0.97831834,0.92447567,1.0147389,0.00008079,0.90423066,0.90341035,1.0138972,1.0225549,0.98782864,0.99458216,1.0000209
SWE,sweden,166,1.0004254,0.96020317,1.005246,0.99906728,0.00003775,1.0944771,0.95812481,0.94276809,1.0096242,1.0072845,0.99403139,0.99646961
SWE,sweden,167,1.0042522,1.0017739,0.95209864,1.0085693,-0.00002429,1.1100448,0.96066459,0.96276575,1.0137043,1.0041447,0.99467659,0.99514799
SWE,sweden,168,0.99576585,1.0484168,1.0479024,0.99191035,0.00007128,0.85640509,1.0057757,1.0453365,0.97706307,0.99775298,0.99555974,0.99387185
SWE,sweden,169,1.004329,1.0430366,0.91995687,1.0142805,0.00005851,1.0034065,0.98684449,1.0158918,0.99111203,1.0028125,0.99421918,0.99385639
SWE,sweden,170,1,1.023955,1.069293,0.98878708,0.00001105,1.1424015,1.0354058,0.95814722,1.0223486,1.0121284,0.99422792,0.99297995
SWE,sweden,171,1.0003189,1.0357399,0.93705661,1.0110147,0.0001387,1.1309531,0.98346369,0.96009292,1.0054411,1.0060385,0.99516806,0.99396782
SWE,sweden,172,0.9978746,1.0598935,0.96934873,1.0049714,0.00012809,0.8711455,1.0271375,1.1180106,0.97867914,0.99968915,0.99622488,0.99298452
SWE,sweden,173,1.0000207,1.0042593,1.0081057,0.99873192,0.00006492,1.0480093,1.0165916,0.97771461,1.0051876,0.9982078,0.99513007,0.99381366
SWE,sweden,174,0.99893276,0.99286176,0.91296884,1.0137433,0.00009259,0.97101663,0.96178593,0.97095687,1.0255643,1.008114,0.99540382,0.99400941
SWE,sweden,175,0.99818376,1.0316232,0.99148185,1.0012114,0.00005303,1.0672793,1.0466331,0.97297847,0.99048796,1.0021134,0.99505039,0.99317463
SWE,sweden,176,0.9946484,0.99136503,1.0202758,0.99714451,-0.00006035,0.97421526,1.0055845,1.0738205,0.99622396,1.0017813,0.99541807,0.9944734
SWE,sweden,177,1.0039607,0.97299631,1.0674172,0.99028523,-0.00002805,1.0507087,0.98628934,0.938199,0.99219954,1.0182146,0.99548146,0.99487094
SWE,sweden,178,0.99924488,1.0045308,0.93898154,1.0094776,-0.00006277,1.0343133,1.0416974,0.9513738,1.0184927,0.9961186,0.99578906,0.99483623
SWE,sweden,179,0.99892044,1.0381101,1.0192683,0.99721619,-0.00001639,1.0317685,1.0262926,1.0495212,0.9825903,0.9934831,0.99587709,0.99693284
SWE,sweden,180,1.0007565,0.97697793,1.0306424,0.995475,-0.00009725,0.9358086,1.0662569,1.0339382,1.0342378,1.0134699,0.99637047,0.99724476
SWE,sweden,181,1.0074971,0.95733064,1.0155273,0.99762606,-0.0000647,1.0471967,0.92659761,0.95326788,0.97057244,0.98874562,0.99581618,1.0009349
