iso_i,iso_n,country_i,country_n,date,pimatrixC1_col,pimatrixD1_col,pimatrixS1_col
CHN,DEU,china,germany,200,0,0.05300194,0.03104226
CHN,GRC,china,greece,200,0,0.06563586,0.01638438
CHN,IND,china,india,200,0,0.03711999,0.02105758
CHN,ITA,china,italy,200,0,0.0285955,0.02071634
CHN,JPN,china,japan,200,0,0.04635166,0.03942348
CHN,MEX,china,mexico,200,0,0.14007433,0.01433213
CHN,POL,china,poland,200,0,0.04374153,0.01247123
CHN,ROU,china,romania,200,0,0.06227257,0.01431098
CHN,KOR,china,southkorea,200,0,0.05664125,0.04296759
CHN,ESP,china,spain,200,0,0.03593748,0.02497362
CHN,SWE,china,sweden,200,0,0.03381168,0.02872878
CHN,GBR,china,unitedkingdom,200,0,0.06690192,0.04457593
CHN,USA,china,unitedstates,200,0,0.09345837,0.0356372
CHN,ROW,china,zz_row,200,0,0.0646401,0.04278425
CZE,AUT,czechrepublic,austria,200,0,0.03110572,0.01221755
CZE,CAN,czechrepublic,canada,200,0,0.00062603,0.00021536
CZE,CHN,czechrepublic,china,200,0,0.00025643,0.00007032
CZE,CZE,czechrepublic,czechrepublic,200,1,0.24678292,0.45135664
CZE,DNK,czechrepublic,denmark,200,0,0.01529188,0.00561858
CZE,FIN,czechrepublic,finland,200,0,0.00616055,0.00187079
CZE,FRA,czechrepublic,france,200,0,0.01073826,0.00155531
CZE,DEU,czechrepublic,germany,200,0,0.02731193,0.00914627
CZE,GRC,czechrepublic,greece,200,0,0.00583217,0.00118003
CZE,IND,czechrepublic,india,200,0,0.00087582,0.00016656
CZE,ITA,czechrepublic,italy,200,0,0.00631311,0.00235723
CZE,JPN,czechrepublic,japan,200,0,0.00019227,0.00011092
CZE,MEX,czechrepublic,mexico,200,0,0.00148993,0.00018564
CZE,POL,czechrepublic,poland,200,0,0.02692959,0.01340415
CZE,ROU,czechrepublic,romania,200,0,0.0181231,0.0115853
CZE,KOR,czechrepublic,southkorea,200,0,0.00035155,0.00009008
CZE,ESP,czechrepublic,spain,200,0,0.00761774,0.00121918
CZE,SWE,czechrepublic,sweden,200,0,0.00989604,0.00367024
CZE,GBR,czechrepublic,unitedkingdom,200,0,0.01044513,0.00238524
CZE,USA,czechrepublic,unitedstates,200,0,0.00065429,0.0001758
CZE,ROW,czechrepublic,zz_row,200,0,0.00514954,0.00293098
DNK,AUT,denmark,austria,200,0,0.00280862,0.00403454
DNK,CAN,denmark,canada,200,0,0.00234936,0.00157544
DNK,CHN,denmark,china,200,0,0.00025825,0.00034558
DNK,CZE,denmark,czechrepublic,200,0,0.00533586,0.00475223
DNK,DNK,denmark,denmark,200,1,0.14563547,0.29776777
DNK,FIN,denmark,finland,200,0,0.00785741,0.02311189
DNK,FRA,denmark,france,200,0,0.00316054,0.00434885
DNK,DEU,denmark,germany,200,0,0.00559475,0.0105616
DNK,GRC,denmark,greece,200,0,0.00296812,0.00707571
DNK,IND,denmark,india,200,0,0.00032256,0.00030396
DNK,ITA,denmark,italy,200,0,0.00145441,0.00297316
DNK,JPN,denmark,japan,200,0,0.00022035,0.00155584
DNK,MEX,denmark,mexico,200,0,0.00083914,0.00061791
DNK,POL,denmark,poland,200,0,0.00520178,0.00978096
DNK,ROU,denmark,romania,200,0,0.0025925,0.00460619
DNK,KOR,denmark,southkorea,200,0,0.00042132,0.00058422
DNK,ESP,denmark,spain,200,0,0.00558164,0.00400101
DNK,SWE,denmark,sweden,200,0,0.02738162,0.05850781
DNK,GBR,denmark,unitedkingdom,200,0,0.00457677,0.00845905
DNK,USA,denmark,unitedstates,200,0,0.00095828,0.00103455
DNK,ROW,denmark,zz_row,200,0,0.00249303,0.00381903
FIN,AUT,finland,austria,200,0,0.00290033,0.00184878
FIN,CAN,finland,canada,200,0,0.00096558,0.00085789
FIN,CHN,finland,china,200,0,0.00046475,0.00024346
FIN,CZE,finland,czechrepublic,200,0,0.00230578,0.00222661
FIN,DNK,finland,denmark,200,0,0.01480994,0.00854575
FIN,FIN,finland,finland,200,1,0.63825554,0.65884495
FIN,FRA,finland,france,200,0,0.00216071,0.0015521
FIN,DEU,finland,germany,200,0,0.00304045,0.00460655
FIN,GRC,finland,greece,200,0,0.00330626,0.00158901
FIN,IND,finland,india,200,0,0.00106118,0.00041443
FIN,ITA,finland,italy,200,0,0.00184715,0.00094562
FIN,JPN,finland,japan,200,0,0.00042475,0.00040201
FIN,MEX,finland,mexico,200,0,0.00087716,0.00037309
FIN,POL,finland,poland,200,0,0.0042356,0.00462911
FIN,ROU,finland,romania,200,0,0.00354692,0.00135283
FIN,KOR,finland,southkorea,200,0,0.00090226,0.00041364
FIN,ESP,finland,spain,200,0,0.00183756,0.00209075
FIN,SWE,finland,sweden,200,0,0.02567549,0.02155642
FIN,GBR,finland,unitedkingdom,200,0,0.00305595,0.00455624
FIN,USA,finland,unitedstates,200,0,0.0005401,0.00066292
FIN,ROW,finland,zz_row,200,0,0.00214692,0.00208467
FRA,AUT,france,austria,200,0,0.02256302,0.02096757
FRA,CAN,france,canada,200,0,0.00581051,0.0116744
FRA,CHN,france,china,200,0,0.00227021,0.00147058
FRA,CZE,france,czechrepublic,200,0,0.02599331,0.02679884
FRA,DNK,france,denmark,200,0,0.02764545,0.02957084
FRA,FIN,france,finland,200,0,0.01976656,0.01562487
FRA,FRA,france,france,200,1,0.44321014,0.60734673
FRA,DEU,france,germany,200,0,0.04715632,0.03989565
FRA,GRC,france,greece,200,0,0.0185439,0.03197568
FRA,IND,france,india,200,0,0.00444078,0.00179286
FRA,ITA,france,italy,200,0,0.03076542,0.03017479
FRA,JPN,france,japan,200,0,0.00167391,0.00463429
FRA,MEX,france,mexico,200,0,0.005712,0.00422504
FRA,POL,france,poland,200,0,0.02285841,0.02633573
FRA,ROU,france,romania,200,0,0.05296476,0.03443587
FRA,KOR,france,southkorea,200,0,0.00290474,0.00474964
FRA,ESP,france,spain,200,0,0.06878712,0.04502337
FRA,SWE,france,sweden,200,0,0.02610929,0.04099727
FRA,GBR,france,unitedkingdom,200,0,0.0311646,0.04334458
FRA,USA,france,unitedstates,200,0,0.00675696,0.00575223
FRA,ROW,france,zz_row,200,0,0.01803056,0.02129321
DEU,AUT,germany,austria,200,0,0.33228034,0.27740448
DEU,CAN,germany,canada,200,0,0.02079532,0.01054834
DEU,CHN,germany,china,200,0,0.01219163,0.0030555
DEU,CZE,germany,czechrepublic,200,0,0.23543335,0.17259748
DEU,DNK,germany,denmark,200,0,0.20554164,0.14452191
DEU,FIN,germany,finland,200,0,0.07499866,0.05526184
DEU,FRA,germany,france,200,0,0.14239791,0.06468013
DEU,DEU,germany,germany,200,1,0.50078441,0.52135992
DEU,GRC,germany,greece,200,0,0.07125995,0.05305343
DEU,IND,germany,india,200,0,0.01160743,0.00536539
DEU,ITA,germany,italy,200,0,0.0707779,0.04382238
DEU,JPN,germany,japan,200,0,0.00604704,0.00545261
DEU,MEX,germany,mexico,200,0,0.03198575,0.00738186
DEU,POL,germany,poland,200,0,0.17526761,0.11706321
DEU,ROU,germany,romania,200,0,0.14788806,0.09094779
DEU,KOR,germany,southkorea,200,0,0.01317349,0.00749263
DEU,ESP,germany,spain,200,0,0.07934504,0.04449874
DEU,SWE,germany,sweden,200,0,0.13563788,0.07441801
DEU,GBR,germany,unitedkingdom,200,0,0.09940176,0.05687839
DEU,USA,germany,unitedstates,200,0,0.01997658,0.00730228
DEU,ROW,germany,zz_row,200,0,0.05275353,0.0428868
GRC,AUT,greece,austria,200,0,0.00029856,0.00116502
GRC,CAN,greece,canada,200,0,0.00007068,0.00032728
GRC,CHN,greece,china,200,0,0.00001689,0.00002442
GRC,CZE,greece,czechrepublic,200,0,0.00052322,0.00097422
GRC,DNK,greece,denmark,200,0,0.00066883,0.00373261
GRC,FIN,greece,finland,200,0,0.00066941,0.00067356
GRC,FRA,greece,france,200,0,0.00039605,0.00072319
GRC,DEU,greece,germany,200,0,0.00061757,0.00245056
GRC,GRC,greece,greece,200,1,0.48216368,0.64016593
GRC,IND,greece,india,200,0,0.00008473,0.00004718
GRC,ITA,greece,italy,200,0,0.000968,0.00175412
GRC,JPN,greece,japan,200,0,7.74E-06,0.0000313
GRC,MEX,greece,mexico,200,0,0.00021058,0.00009308
GRC,POL,greece,poland,200,0,0.00049352,0.00101657
GRC,ROU,greece,romania,200,0,0.00590096,0.00838212
GRC,KOR,greece,southkorea,200,0,0.00002011,0.00006377
GRC,ESP,greece,spain,200,0,0.00054222,0.00080755
GRC,SWE,greece,sweden,200,0,0.00051773,0.00101564
GRC,GBR,greece,unitedkingdom,200,0,0.00069224,0.00125737
GRC,USA,greece,unitedstates,200,0,0.00012686,0.00010469
GRC,ROW,greece,zz_row,200,0,0.00051786,0.00131838
IND,AUT,india,austria,200,0,0.00152,0.00237537
IND,CAN,india,canada,200,0,0.00176182,0.00423673
IND,CHN,india,china,200,0,0.00062397,0.00135778
IND,CZE,india,czechrepublic,200,0,0.00147778,0.00244962
IND,DNK,india,denmark,200,0,0.00397703,0.01020608
IND,FIN,india,finland,200,0,0.00099611,0.00190755
IND,FRA,india,france,200,0,0.00198825,0.00394715
IND,DEU,india,germany,200,0,0.00255482,0.00553006
IND,GRC,india,greece,200,0,0.00342381,0.00329518
IND,IND,india,india,200,1,0.77226096,0.86605711
IND,ITA,india,italy,200,0,0.00262316,0.00363538
IND,JPN,india,japan,200,0,0.00044535,0.00111723
IND,MEX,india,mexico,200,0,0.00299822,0.00212114
IND,POL,india,poland,200,0,0.00126684,0.00212829
IND,ROU,india,romania,200,0,0.0094815,0.00276923
IND,KOR,india,southkorea,200,0,0.00133233,0.0026581
IND,ESP,india,spain,200,0,0.00201,0.00492874
IND,SWE,india,sweden,200,0,0.00224707,0.00451787
IND,GBR,india,unitedkingdom,200,0,0.00558701,0.01110981
IND,USA,india,unitedstates,200,0,0.0041441,0.00469974
IND,ROW,india,zz_row,200,0,0.00696819,0.00789703
ITA,AUT,italy,austria,200,0,0.04786794,0.04397612
ITA,CAN,italy,canada,200,0,0.00628435,0.00714991
ITA,CHN,italy,china,200,0,0.00173826,0.00143201
ITA,CZE,italy,czechrepublic,200,0,0.02643843,0.02778112
ITA,DNK,italy,denmark,200,0,0.03051228,0.02850727
ITA,FIN,italy,finland,200,0,0.01347466,0.01000666
ITA,FRA,italy,france,200,0,0.05123431,0.03571115
ITA,DEU,italy,germany,200,0,0.02870558,0.03141232
ITA,GRC,italy,greece,200,0,0.0540715,0.05145921
ITA,IND,italy,india,200,0,0.00543715,0.00222435
ITA,ITA,italy,italy,200,1,0.69431838,0.73031608
ITA,JPN,italy,japan,200,0,0.00101822,0.00331657
ITA,MEX,italy,mexico,200,0,0.00882357,0.00334981
ITA,POL,italy,poland,200,0,0.04251197,0.02029133
ITA,ROU,italy,romania,200,0,0.07844121,0.07622036
ITA,KOR,italy,southkorea,200,0,0.0022969,0.00455959
ITA,ESP,italy,spain,200,0,0.03391482,0.02573809
ITA,SWE,italy,sweden,200,0,0.01884786,0.01740535
ITA,GBR,italy,unitedkingdom,200,0,0.02207589,0.02499932
ITA,USA,italy,unitedstates,200,0,0.00510694,0.00445569
ITA,ROW,italy,zz_row,200,0,0.01766894,0.01534146
JPN,AUT,japan,austria,200,0,0.00889901,0.00203985
JPN,CAN,japan,canada,200,0,0.03112785,0.00374308
JPN,CHN,japan,china,200,0,0.02602377,0.01083848
JPN,CZE,japan,czechrepublic,200,0,0.01636921,0.00227638
JPN,DNK,japan,denmark,200,0,0.0051537,0.0015261
JPN,FIN,japan,finland,200,0,0.00464457,0.00131042
JPN,FRA,japan,france,200,0,0.00959134,0.00296015
JPN,DEU,japan,germany,200,0,0.01870135,0.00498948
JPN,GRC,japan,greece,200,0,0.00907953,0.00100827
JPN,IND,japan,india,200,0,0.0092375,0.00324624
JPN,ITA,japan,italy,200,0,0.00565651,0.00248788
JPN,JPN,japan,japan,200,1,0.87221969,0.87393545
JPN,MEX,japan,mexico,200,0,0.04965252,0.00359475
JPN,POL,japan,poland,200,0,0.00700894,0.00143838
JPN,ROU,japan,romania,200,0,0.00693995,0.0013359
JPN,KOR,japan,southkorea,200,0,0.05251309,0.04718985
JPN,ESP,japan,spain,200,0,0.01018303,0.00136906
JPN,SWE,japan,sweden,200,0,0.01430706,0.00641064
JPN,GBR,japan,unitedkingdom,200,0,0.01738151,0.00374559
JPN,USA,japan,unitedstates,200,0,0.03587365,0.00556148
JPN,ROW,japan,zz_row,200,0,0.03679583,0.01072605
MEX,AUT,mexico,austria,200,0,0.00070504,0.00013617
MEX,CAN,mexico,canada,200,0,0.04553165,0.00620735
MEX,CHN,mexico,china,200,0,0.00069246,0.00025453
MEX,CZE,mexico,czechrepublic,200,0,0.00056711,0.00030831
MEX,DNK,mexico,denmark,200,0,0.00165546,0.00047451
MEX,FIN,mexico,finland,200,0,0.00062306,0.00017308
MEX,FRA,mexico,france,200,0,0.00108619,0.00033844
MEX,DEU,mexico,germany,200,0,0.00330351,0.00081337
MEX,GRC,mexico,greece,200,0,0.00074476,0.00071175
MEX,IND,mexico,india,200,0,0.00049678,0.0001994
MEX,ITA,mexico,italy,200,0,0.0005493,0.00046868
MEX,JPN,mexico,japan,200,0,0.00099961,0.00053826
MEX,MEX,mexico,mexico,200,1,0.31524331,0.77356176
MEX,POL,mexico,poland,200,0,0.00049575,0.00018422
MEX,ROU,mexico,romania,200,0,0.00032077,0.00066277
MEX,KOR,mexico,southkorea,200,0,0.00109831,0.0003638
MEX,ESP,mexico,spain,200,0,0.00117245,0.00093705
MEX,SWE,mexico,sweden,200,0,0.00054852,0.00027788
MEX,GBR,mexico,unitedkingdom,200,0,0.00219699,0.00081813
MEX,USA,mexico,unitedstates,200,0,0.05644428,0.00939582
MEX,ROW,mexico,zz_row,200,0,0.00262162,0.00230779
POL,AUT,poland,austria,200,0,0.00800782,0.00880945
POL,CAN,poland,canada,200,0,0.0016338,0.00061824
POL,CHN,poland,china,200,0,0.00023048,0.00015553
POL,CZE,poland,czechrepublic,200,0,0.05048033,0.04794116
POL,DNK,poland,denmark,200,0,0.02521084,0.01857152
POL,FIN,poland,finland,200,0,0.00630483,0.00770344
POL,FRA,poland,france,200,0,0.01291058,0.00464622
POL,DEU,poland,germany,200,0,0.02260772,0.01616053
POL,GRC,poland,greece,200,0,0.00422613,0.00381019
POL,IND,poland,india,200,0,0.00050359,0.00011747
POL,ITA,poland,italy,200,0,0.0111825,0.00337174
POL,JPN,poland,japan,200,0,0.0002431,0.00010142
POL,MEX,poland,mexico,200,0,0.00093364,0.00017237
POL,POL,poland,poland,200,1,0.43655074,0.63351351
POL,ROU,poland,romania,200,0,0.02123406,0.0225017
POL,KOR,poland,southkorea,200,0,0.00022848,0.00011274
POL,ESP,poland,spain,200,0,0.00880647,0.00297208
POL,SWE,poland,sweden,200,0,0.02153032,0.01204629
POL,GBR,poland,unitedkingdom,200,0,0.0131885,0.00614784
POL,USA,poland,unitedstates,200,0,0.00065326,0.00024318
POL,ROW,poland,zz_row,200,0,0.00614516,0.00526343
ROU,AUT,romania,austria,200,0,0.00489257,0.00311464
ROU,CAN,romania,canada,200,0,0.00022513,0.0002047
ROU,CHN,romania,china,200,0,0.00009439,0.00007995
ROU,CZE,romania,czechrepublic,200,0,0.00524197,0.00204718
ROU,DNK,romania,denmark,200,0,0.00143584,0.00119796
ROU,FIN,romania,finland,200,0,0.0008058,0.0002048
ROU,FRA,romania,france,200,0,0.00506546,0.00162386
ROU,DEU,romania,germany,200,0,0.00534464,0.00262216
ROU,GRC,romania,greece,200,0,0.00452133,0.00296641
ROU,IND,romania,india,200,0,0.00027666,0.00010493
ROU,ITA,romania,italy,200,0,0.00416371,0.00494528
ROU,JPN,romania,japan,200,0,0.00007053,0.00009907
ROU,MEX,romania,mexico,200,0,0.00025322,0.00008982
ROU,POL,romania,poland,200,0,0.00452382,0.00208214
ROU,ROU,romania,romania,200,1,0.29268616,0.47626716
ROU,KOR,romania,southkorea,200,0,0.00012099,0.00005906
ROU,ESP,romania,spain,200,0,0.00242962,0.00083636
ROU,SWE,romania,sweden,200,0,0.00170222,0.00059529
ROU,GBR,romania,unitedkingdom,200,0,0.0020224,0.00188181
ROU,USA,romania,unitedstates,200,0,0.00021068,0.00011258
ROU,ROW,romania,zz_row,200,0,0.00191131,0.00109015
KOR,AUT,southkorea,austria,200,0,0.0103685,0.00102803
KOR,CAN,southkorea,canada,200,0,0.01353783,0.00201792
KOR,CHN,southkorea,china,200,0,0.01930519,0.00928162
KOR,CZE,southkorea,czechrepublic,200,0,0.00896928,0.00130017
KOR,DNK,southkorea,denmark,200,0,0.01110393,0.00095568
KOR,FIN,southkorea,finland,200,0,0.0026017,0.00087855
KOR,FRA,southkorea,france,200,0,0.00284206,0.00084398
KOR,DEU,southkorea,germany,200,0,0.01071779,0.00141685
KOR,GRC,southkorea,greece,200,0,0.05228923,0.00096569
KOR,IND,southkorea,india,200,0,0.00909859,0.00522679
KOR,ITA,southkorea,italy,200,0,0.00368962,0.00117107
KOR,JPN,southkorea,japan,200,0,0.00811953,0.00455805
KOR,MEX,southkorea,mexico,200,0,0.04173286,0.00311771
KOR,POL,southkorea,poland,200,0,0.02073462,0.00173031
KOR,ROU,southkorea,romania,200,0,0.00926132,0.00174451
KOR,KOR,southkorea,southkorea,200,1,0.76817874,0.79264687
KOR,ESP,southkorea,spain,200,0,0.00536872,0.00125025
KOR,SWE,southkorea,sweden,200,0,0.01258442,0.00198291
KOR,GBR,southkorea,unitedkingdom,200,0,0.00553824,0.00154541
KOR,USA,southkorea,unitedstates,200,0,0.01250288,0.00228762
KOR,ROW,southkorea,zz_row,200,0,0.0206854,0.00810775
ESP,AUT,spain,austria,200,0,0.00772091,0.00916955
ESP,CAN,spain,canada,200,0,0.0010101,0.00246959
ESP,CHN,spain,china,200,0,0.00056489,0.00063345
ESP,CZE,spain,czechrepublic,200,0,0.01259565,0.01085252
ESP,DNK,spain,denmark,200,0,0.01038458,0.01172917
ESP,FIN,spain,finland,200,0,0.00339797,0.00487776
ESP,FRA,spain,france,200,0,0.04317556,0.0271366
ESP,DEU,spain,germany,200,0,0.01389927,0.01264031
ESP,GRC,spain,greece,200,0,0.01292758,0.02142824
ESP,IND,spain,india,200,0,0.00086252,0.0009413
ESP,ITA,spain,italy,200,0,0.01571762,0.01622726
ESP,JPN,spain,japan,200,0,0.00024557,0.00128479
ESP,MEX,spain,mexico,200,0,0.00538033,0.00372548
ESP,POL,spain,poland,200,0,0.01124284,0.00851923
ESP,ROU,spain,romania,200,0,0.01506569,0.01138632
ESP,KOR,spain,southkorea,200,0,0.00050496,0.001263
ESP,ESP,spain,spain,200,1,0.57652947,0.65935067
ESP,SWE,spain,sweden,200,0,0.00608682,0.00770179
ESP,GBR,spain,unitedkingdom,200,0,0.01833561,0.0149215
ESP,USA,spain,unitedstates,200,0,0.00098707,0.00135088
ESP,ROW,spain,zz_row,200,0,0.00836901,0.01014133
SWE,AUT,sweden,austria,200,0,0.00797961,0.00848711
SWE,CAN,sweden,canada,200,0,0.00301587,0.00273205
SWE,CHN,sweden,china,200,0,0.0007448,0.00043341
SWE,CZE,sweden,czechrepublic,200,0,0.00702218,0.00599085
SWE,DNK,sweden,denmark,200,0,0.13091233,0.07261083
SWE,FIN,sweden,finland,200,0,0.06515683,0.06021283
SWE,FRA,sweden,france,200,0,0.00668714,0.00604228
SWE,DEU,sweden,germany,200,0,0.00688616,0.01034406
SWE,GRC,sweden,greece,200,0,0.00415972,0.00455455
SWE,IND,sweden,india,200,0,0.00183402,0.00077857
SWE,ITA,sweden,italy,200,0,0.00360894,0.00308032
SWE,JPN,sweden,japan,200,0,0.00064033,0.00040525
SWE,MEX,sweden,mexico,200,0,0.00219259,0.00062695
SWE,POL,sweden,poland,200,0,0.01212511,0.00975839
SWE,ROU,sweden,romania,200,0,0.00603332,0.00246371
SWE,KOR,sweden,southkorea,200,0,0.00146074,0.00063511
SWE,ESP,sweden,spain,200,0,0.00460799,0.00392226
SWE,SWE,sweden,sweden,200,1,0.43729168,0.48246893
SWE,GBR,sweden,unitedkingdom,200,0,0.00869734,0.0087267
SWE,USA,sweden,unitedstates,200,0,0.00206268,0.00084467
SWE,ROW,sweden,zz_row,200,0,0.00598304,0.00399494
GBR,AUT,unitedkingdom,austria,200,0,0.01017,0.01076872
GBR,CAN,unitedkingdom,canada,200,0,0.01309783,0.00862422
GBR,CHN,unitedkingdom,china,200,0,0.00144602,0.00090152
GBR,CZE,unitedkingdom,czechrepublic,200,0,0.02059871,0.01798562
GBR,DNK,unitedkingdom,denmark,200,0,0.04410308,0.03493773
GBR,FIN,unitedkingdom,finland,200,0,0.01480759,0.01384082
GBR,FRA,unitedkingdom,france,200,0,0.02482657,0.02447931
GBR,DEU,unitedkingdom,germany,200,0,0.0240116,0.02341793
GBR,GRC,unitedkingdom,greece,200,0,0.01402266,0.01937906
GBR,IND,unitedkingdom,india,200,0,0.00605939,0.0023757
GBR,ITA,unitedkingdom,italy,200,0,0.01067228,0.00957448
GBR,JPN,unitedkingdom,japan,200,0,0.00156618,0.0026387
GBR,MEX,unitedkingdom,mexico,200,0,0.00342087,0.0024785
GBR,POL,unitedkingdom,poland,200,0,0.01574901,0.01608415
GBR,ROU,unitedkingdom,romania,200,0,0.01798284,0.01574853
GBR,KOR,unitedkingdom,southkorea,200,0,0.00265139,0.00312023
GBR,ESP,unitedkingdom,spain,200,0,0.02335145,0.0220277
GBR,SWE,unitedkingdom,sweden,200,0,0.03197019,0.03057487
GBR,GBR,unitedkingdom,unitedkingdom,200,1,0.41592733,0.50692279
GBR,USA,unitedkingdom,unitedstates,200,0,0.00743685,0.00613809
GBR,ROW,unitedkingdom,zz_row,200,0,0.01486293,0.01359436
USA,AUT,unitedstates,austria,200,0,0.01142523,0.0174701
USA,CAN,unitedstates,canada,200,0,0.31482145,0.20114609
USA,CHN,unitedstates,china,200,0,0.01027271,0.0088088
USA,CZE,unitedstates,czechrepublic,200,0,0.01766385,0.00396136
USA,DNK,unitedstates,denmark,200,0,0.03467429,0.0118484
USA,FIN,unitedstates,finland,200,0,0.01031888,0.00404415
USA,FRA,unitedstates,france,200,0,0.0298774,0.01325567
USA,DEU,unitedstates,germany,200,0,0.02491366,0.01463164
USA,GRC,unitedstates,greece,200,0,0.03137751,0.00539825
USA,IND,unitedstates,india,200,0,0.01389714,0.01125367
USA,ITA,unitedstates,italy,200,0,0.01020271,0.00878166
USA,JPN,unitedstates,japan,200,0,0.01712748,0.01713744
USA,MEX,unitedstates,mexico,200,0,0.27546582,0.13825468
USA,POL,unitedstates,poland,200,0,0.00965996,0.00481736
USA,ROU,unitedstates,romania,200,0,0.01142647,0.00484644
USA,KOR,unitedstates,southkorea,200,0,0.02919715,0.02821649
USA,ESP,unitedstates,spain,200,0,0.01058893,0.01119702
USA,SWE,unitedstates,sweden,200,0,0.02522318,0.01197021
USA,GBR,unitedstates,unitedkingdom,200,0,0.04674828,0.03307309
USA,USA,unitedstates,unitedstates,200,1,0.64833239,0.82955991
USA,ROW,unitedstates,zz_row,200,0,0.05386297,0.03365462
ROW,AUT,zz_row,austria,200,0,0.16930906,0.16905547
ROW,CAN,zz_row,canada,200,0,0.04578614,0.06599236
ROW,CHN,zz_row,china,200,0,0.0499645,0.03827736
ROW,CZE,zz_row,czechrepublic,200,0,0.21078831,0.17032147
ROW,DNK,zz_row,denmark,200,0,0.20844738,0.25486445
ROW,FIN,zz_row,finland,200,0,0.0969003,0.12320735
ROW,FRA,zz_row,france,200,0,0.1668858,0.17140236
ROW,DEU,zz_row,germany,200,0,0.1712341,0.23758584
ROW,GRC,zz_row,greece,200,0,0.1516876,0.12834654
ROW,IND,zz_row,india,200,0,0.12265357,0.0762818
ROW,ITA,zz_row,italy,200,0,0.08702148,0.10595883
ROW,JPN,zz_row,japan,200,0,0.04064796,0.04015471
ROW,MEX,zz_row,mexico,200,0,0.09184575,0.03369771
ROW,POL,zz_row,poland,200,0,0.13939478,0.105507
ROW,ROU,zz_row,romania,200,0,0.20129704,0.19253591
ROW,KOR,zz_row,southkorea,200,0,0.06348983,0.05858531
ROW,ESP,zz_row,spain,200,0,0.1157645,0.13944834
ROW,SWE,zz_row,sweden,200,0,0.15835742,0.18692431
ROW,GBR,zz_row,unitedkingdom,200,0,0.21329926,0.21794058
ROW,USA,zz_row,unitedstates,200,0,0.06028046,0.06100549
ROW,ROW,zz_row,zz_row,200,1,0.66913127,0.76387543
AUT,AUT,austria,austria,201,1,0.24158921,0.38024287
AUT,CAN,austria,canada,201,0,0.00178912,0.00136591
AUT,CHN,austria,china,201,0,0.00067736,0.00023484
AUT,CZE,austria,czechrepublic,201,0,0.03695781,0.02965499
AUT,DNK,austria,denmark,201,0,0.0091474,0.00857997
AUT,FIN,austria,finland,201,0,0.00803454,0.00351664
AUT,FRA,austria,france,201,0,0.00695504,0.00812701
AUT,DEU,austria,germany,201,0,0.02787062,0.01839589
AUT,GRC,austria,greece,201,0,0.0091998,0.00501711
AUT,IND,austria,india,201,0,0.00086765,0.00050152
AUT,ITA,austria,italy,201,0,0.0098374,0.00677293
AUT,JPN,austria,japan,201,0,0.00056504,0.00030112
AUT,MEX,austria,mexico,201,0,0.00159106,0.00047753
AUT,POL,austria,poland,201,0,0.01424108,0.00829053
AUT,ROU,austria,romania,201,0,0.03429844,0.02396328
AUT,KOR,austria,southkorea,201,0,0.00083016,0.00081492
AUT,ESP,austria,spain,201,0,0.00531988,0.00281731
AUT,SWE,austria,sweden,201,0,0.00689452,0.00688734
AUT,GBR,austria,unitedkingdom,201,0,0.00586101,0.00344323
AUT,USA,austria,unitedstates,201,0,0.00160996,0.000858
AUT,ROW,austria,zz_row,201,0,0.00482396,0.00390139
CAN,AUT,canada,austria,201,0,0.00256891,0.00038689
CAN,CAN,canada,canada,201,1,0.41213628,0.62696398
CAN,CHN,canada,china,201,0,0.00100353,0.00173248
CAN,CZE,canada,czechrepublic,201,0,0.00063485,0.00103614
CAN,DNK,canada,denmark,201,0,0.00285486,0.00250513
CAN,FIN,canada,finland,201,0,0.00331051,0.00059394
CAN,FRA,canada,france,201,0,0.00212418,0.00120509
CAN,DEU,canada,germany,201,0,0.00182916,0.00119342
CAN,GRC,canada,greece,201,0,0.00065465,0.00113258
CAN,IND,canada,india,201,0,0.00134819,0.00243536
CAN,ITA,canada,italy,201,0,0.00116077,0.00093242
CAN,JPN,canada,japan,201,0,0.00134054,0.00248129
CAN,MEX,canada,mexico,201,0,0.01809124,0.0065233
CAN,POL,canada,poland,201,0,0.00075624,0.0002864
CAN,ROU,canada,romania,201,0,0.00157404,0.00136196
CAN,KOR,canada,southkorea,201,0,0.00146531,0.00307264
CAN,ESP,canada,spain,201,0,0.00104817,0.00063584
CAN,SWE,canada,sweden,201,0,0.00168459,0.0010046
CAN,GBR,canada,unitedkingdom,201,0,0.00879222,0.00334645
CAN,USA,canada,unitedstates,201,0,0.04275161,0.022776
CAN,ROW,canada,zz_row,201,0,0.00406177,0.0022886
CHN,AUT,china,austria,201,0,0.02627165,0.01431721
CHN,CAN,china,canada,201,0,0.08072146,0.04253355
CHN,CHN,china,china,201,1,0.86933023,0.92586902
CHN,CZE,china,czechrepublic,201,0,0.07644039,0.0182262
CHN,DNK,china,denmark,201,0,0.07757926,0.05515829
CHN,FIN,china,finland,201,0,0.02863797,0.01523582
CHN,FRA,china,france,201,0,0.03670009,0.02326444
CHN,DEU,china,germany,201,0,0.05776568,0.03277571
CHN,GRC,china,greece,201,0,0.05739878,0.01455253
CHN,IND,china,india,201,0,0.04734924,0.02593456
CHN,ITA,china,italy,201,0,0.03203032,0.02185366
CHN,JPN,china,japan,201,0,0.050281,0.04274165
CHN,MEX,china,mexico,201,0,0.14907559,0.01411399
